MODELNAME,REWARD,STEP
TRPO_UDR,1526.776444486444, 1
TRPO_UDR,1504.50341039471, 1
TRPO_UDR,1543.2746003895927, 1
TRPO_UDR,636.4225511468935, 0
TRPO_UDR,1467.1249120257555, 1
TRPO_UDR,1504.1806514889151, 1
TRPO_UDR,1540.4455262815527, 1
TRPO_UDR,1514.6232188574832, 1
TRPO_UDR,1508.4247946556416, 1
TRPO_UDR,1463.70887520212, 1
TRPO_UDR,1502.824544921108, 1
TRPO_UDR,1515.6734002934056, 1
TRPO_UDR,631.016673378716, 0
TRPO_UDR,1534.963390905797, 1
TRPO_UDR,1515.4231259765145, 1
TRPO_UDR,1536.1492843762896, 1
TRPO_UDR,1467.6523988016231, 1
TRPO_UDR,1504.8755899575629, 1
TRPO_UDR,662.6887491062564, 0
TRPO_UDR,632.2956005392656, 0
TRPO_UDR,1539.6997157008118, 1
TRPO_UDR,1527.7509947974888, 1
TRPO_UDR,1510.4908099620043, 1
TRPO_UDR,1523.284773437749, 1
TRPO_UDR,1489.6477221043897, 1
TRPO_UDR,1493.4984574946282, 1
TRPO_UDR,1086.491962459321, 0
TRPO_UDR,1488.2568089705505, 1
TRPO_UDR,1476.6042764898264, 1
TRPO_UDR,1477.424991238404, 1
TRPO_UDR,1466.4273430342034, 1
TRPO_UDR,1470.0690909183302, 1
TRPO_UDR,1527.8548404588398, 1
TRPO_UDR,1504.2332121812865, 1
TRPO_UDR,1078.534792008511, 0
TRPO_UDR,1464.8474414911261, 1
TRPO_UDR,1505.369809881712, 1
TRPO_UDR,1477.539514335485, 1
TRPO_UDR,1539.1640109831346, 1
TRPO_UDR,1512.0572147517348, 1
TRPO_UDR,1490.566735157356, 1
TRPO_UDR,1500.4913693360672, 1
TRPO_UDR,1552.221979502721, 1
TRPO_UDR,1486.0399268137776, 1
TRPO_UDR,1474.672992690034, 1
TRPO_UDR,1540.5859829187455, 1
TRPO_UDR,656.8185753102971, 0
TRPO_UDR,1470.2343367733126, 1
TRPO_UDR,1497.6426199750476, 1
TRPO_UDR,1517.252043030331, 1
TRPO_UDR,1539.8285022171967, 1
TRPO_UDR,1541.108615216612, 1
TRPO_UDR,1489.9968754881506, 1
TRPO_UDR,1512.3249868100327, 1
TRPO_UDR,1539.7241871040676, 1
TRPO_UDR,1471.2842049039741, 1
TRPO_UDR,1495.100534932393, 1
TRPO_UDR,694.9853055416652, 0
TRPO_UDR,1494.6236821781847, 1
TRPO_UDR,1515.6015326807005, 1
TRPO_UDR,1543.4213906518473, 1
TRPO_UDR,1508.7031166826907, 1
TRPO_UDR,1512.6482264124247, 1
TRPO_UDR,633.0051360065784, 0
TRPO_UDR,1464.5446355281333, 1
TRPO_UDR,1501.6666725785276, 1
TRPO_UDR,1488.8208259986213, 1
TRPO_UDR,1530.172701534494, 1
TRPO_UDR,1518.2540664051785, 1
TRPO_UDR,1499.7733658520917, 1
TRPO_UDR,1515.5618764374542, 1
TRPO_UDR,1489.8969909628431, 1
TRPO_UDR,1494.9524358718038, 1
TRPO_UDR,1505.5109871191396, 1
TRPO_UDR,1507.1786797613402, 1
TRPO_UDR,1475.1374656169075, 1
TRPO_UDR,1489.199573801724, 1
TRPO_UDR,1509.9584412089246, 1
TRPO_UDR,1096.9685844229405, 0
TRPO_UDR,1465.2149356093423, 1
TRPO_UDR,1462.5634012910768, 1
TRPO_UDR,1488.220379576301, 1
TRPO_UDR,1496.2750343720566, 1
TRPO_UDR,1477.8637096814323, 1
TRPO_UDR,665.383246849113, 0
TRPO_UDR,1501.7946486675257, 1
TRPO_UDR,635.1147440659544, 0
TRPO_UDR,1468.4518477806337, 1
TRPO_UDR,1513.5328439914865, 1
TRPO_UDR,1474.1924985434468, 1
TRPO_UDR,1480.3231190333545, 1
TRPO_UDR,1484.328003942915, 1
TRPO_UDR,1519.541672950738, 1
TRPO_UDR,627.0044364200016, 0
TRPO_UDR,1492.3973459192055, 1
TRPO_UDR,943.6289804209005, 0
TRPO_UDR,1513.5784596027124, 1
TRPO_UDR,1469.598971786798, 1
TRPO_UDR,1536.6446652888947, 1
TRPO_UDR,1490.318081636763, 1
TRPO_UDR,1485.6377461583018, 1
TRPO_UDR,1513.771541118576, 1
TRPO_UDR,1505.7388924922177, 1
TRPO_UDR,1509.9309672467004, 1
TRPO_UDR,1494.4391802981004, 1
TRPO_UDR,1473.3292645403478, 1
TRPO_UDR,1463.5466770047278, 1
TRPO_UDR,1492.5480327239504, 1
TRPO_UDR,1474.496178662291, 1
TRPO_UDR,1468.9558883640489, 1
TRPO_UDR,1518.926883503544, 1
TRPO_UDR,1467.1599576750898, 1
TRPO_UDR,1508.3776740047952, 1
TRPO_UDR,1480.786848892442, 1
TRPO_UDR,1522.797202184925, 1
TRPO_UDR,1486.976878807328, 1
TRPO_UDR,1539.04287977033, 1
TRPO_UDR,1471.627595086935, 1
TRPO_UDR,1500.319439025246, 1
TRPO_UDR,1486.4334130424795, 1
TRPO_UDR,1499.5882488371867, 1
TRPO_UDR,723.2942710394324, 0
TRPO_UDR,1498.1600483669602, 1
TRPO_UDR,1082.4200012708948, 0
TRPO_UDR,633.984651225544, 0
TRPO_UDR,1500.852216746574, 1
TRPO_UDR,1500.1084817560427, 1
TRPO_UDR,1526.9909341508583, 1
TRPO_UDR,1532.190246214165, 1
TRPO_UDR,1475.8197915327764, 1
TRPO_UDR,638.6551653811076, 0
TRPO_UDR,1508.954397884479, 1
TRPO_UDR,1532.5349005253097, 1
TRPO_UDR,1536.118698428116, 1
TRPO_UDR,756.594345978584, 0
TRPO_UDR,1497.8696012098994, 1
TRPO_UDR,1505.9634407109565, 1
TRPO_UDR,1521.7551400921366, 1
TRPO_UDR,738.7904721712449, 0
TRPO_UDR,1537.0832313088713, 1
TRPO_UDR,1479.983121571244, 1
TRPO_UDR,1464.8949153349417, 1
TRPO_UDR,1472.0252766398157, 1
TRPO_UDR,1507.106514358535, 1
TRPO_UDR,1510.6468653094691, 1
TRPO_UDR,700.1168676256042, 0
TRPO_UDR,1505.7252326724156, 1
TRPO_UDR,1468.1562380184644, 1
TRPO_UDR,1484.9712640244447, 1
TRPO_UDR,1479.670606552372, 1
TRPO_UDR,1505.382389711047, 1
TRPO_UDR,1495.981403386703, 1
TRPO_UDR,1476.986106057686, 1
TRPO_UDR,1511.4389871387687, 1
TRPO_UDR,1500.5416558678805, 1
TRPO_UDR,1506.1679079784392, 1
TRPO_UDR,1500.703585226027, 1
TRPO_UDR,1501.8988598685519, 1
TRPO_UDR,1485.9383789006285, 1
TRPO_UDR,1478.6919099828915, 1
TRPO_UDR,1469.0996494585304, 1
TRPO_UDR,1512.2438323515678, 1
TRPO_UDR,1463.076998266137, 1
TRPO_UDR,1539.5177884367517, 1
TRPO_UDR,1536.7147889646888, 1
TRPO_UDR,1504.3728639588746, 1
TRPO_UDR,1523.8414529996069, 1
TRPO_UDR,1507.4162730505445, 1
TRPO_UDR,1495.026128694382, 1
TRPO_UDR,1507.500002441297, 1
TRPO_UDR,1524.8847373154533, 1
TRPO_UDR,1503.535414025878, 1
TRPO_UDR,1532.6447329246287, 1
TRPO_UDR,1503.18084010239, 1
TRPO_UDR,1537.9527596551345, 1
TRPO_UDR,1538.3087765480213, 1
TRPO_UDR,1470.0726352460738, 1
TRPO_UDR,1529.405226685856, 1
TRPO_UDR,1495.7481769611002, 1
TRPO_UDR,665.453148424776, 0
TRPO_UDR,1527.7225347067965, 1
TRPO_UDR,1511.6026481337942, 1
TRPO_UDR,1540.8090359220764, 1
TRPO_UDR,1472.0895639397768, 1
TRPO_UDR,631.3355082864866, 0
TRPO_UDR,1472.9915962650994, 1
TRPO_UDR,1483.8821483922075, 1
TRPO_UDR,1484.7957463157097, 1
TRPO_UDR,1520.2793376078907, 1
TRPO_UDR,1485.4997793067619, 1
TRPO_UDR,1486.0834495774145, 1
TRPO_UDR,777.6110012582492, 0
TRPO_UDR,1529.4527336923215, 1
TRPO_UDR,1484.046430835118, 1
TRPO_UDR,1472.9403255882498, 1
TRPO_UDR,1130.5107770092654, 0
TRPO_UDR,1502.5496699905145, 1
TRPO_UDR,1495.882508852731, 1
TRPO_UDR,1499.5020679140714, 1
TRPO_UDR,1495.1654535045293, 1
TRPO_UDR,1476.9958853772637, 1
TRPO_UDR,1134.4750545116478, 0
TRPO_UDR,1476.19389339924, 1
TRPO_UDR,1468.5307127866001, 1
TRPO_UDR,1490.6286177366571, 1
TRPO_UDR,1507.447138816888, 1
TRPO_UDR,641.473573363361, 0
TRPO_UDR,1485.6390759887192, 1
TRPO_UDR,1509.4546521086959, 1
TRPO_UDR,1514.674879094929, 1
TRPO_UDR,1494.5049029345514, 1
TRPO_UDR,1472.3846387761685, 1
TRPO_UDR,1523.879024192779, 1
TRPO_UDR,1500.7881953647527, 1
TRPO_UDR,1500.9678782798433, 1
TRPO_UDR,1507.8195496769165, 1
TRPO_UDR,630.4116901290629, 0
TRPO_UDR,1526.6821782553532, 1
TRPO_UDR,1539.7814492543241, 1
TRPO_UDR,645.7290771751276, 0
TRPO_UDR,1540.4816761998443, 1
TRPO_UDR,1511.2640405664677, 1
TRPO_UDR,1509.5426657355665, 1
TRPO_UDR,1471.7133162548387, 1
TRPO_UDR,1478.0760152909559, 1
TRPO_UDR,1506.892984995078, 1
TRPO_UDR,1509.7877939505613, 1
TRPO_UDR,1539.33225536841, 1
TRPO_UDR,1507.3815464600018, 1
TRPO_UDR,1503.3960388496025, 1
TRPO_UDR,1470.6283223222706, 1
TRPO_UDR,1510.4361884973919, 1
TRPO_UDR,1470.1259788794362, 1
TRPO_UDR,1528.048894494115, 1
TRPO_UDR,1480.1373832201452, 1
TRPO_UDR,1482.0687312245366, 1
TRPO_UDR,1499.7955463738172, 1
TRPO_UDR,735.8273805088063, 0
TRPO_UDR,1510.2996326401778, 1
TRPO_UDR,1124.2195177680665, 0
TRPO_UDR,633.7119369503622, 0
TRPO_UDR,1510.110648049424, 1
TRPO_UDR,1483.6825111729693, 1
TRPO_UDR,1538.0849553514824, 1
TRPO_UDR,1465.058056673495, 1
TRPO_UDR,1481.3521604329012, 1
TRPO_UDR,1489.4291809777355, 1
TRPO_UDR,1497.8689169523655, 1
TRPO_UDR,1496.9920239963644, 1
TRPO_UDR,1481.7712924082107, 1
TRPO_UDR,1491.7413353710513, 1
TRPO_UDR,1501.761846323641, 1
TRPO_UDR,1542.1435800497027, 1
TRPO_UDR,1483.4205540141681, 1
TRPO_UDR,1493.4531673838096, 1
TRPO_UDR,1482.4758803527993, 1
TRPO_UDR,1526.1726563096624, 1
TRPO_UDR,1510.7806353575284, 1
TRPO_UDR,1465.9963505956896, 1
TRPO_UDR,1511.7911136032926, 1
TRPO_UDR,1505.7435450038752, 1
TRPO_UDR,1492.9150013184533, 1
TRPO_UDR,1509.3294371779848, 1
TRPO_UDR,1521.6620454353074, 1
TRPO_UDR,1537.850111022065, 1
TRPO_UDR,1479.6207413177294, 1
TRPO_UDR,635.709152530392, 0
TRPO_UDR,1479.6692270390529, 1
TRPO_UDR,1484.5172845741308, 1
TRPO_UDR,1504.4305350622333, 1
TRPO_UDR,1519.3715646131857, 1
TRPO_UDR,1508.989378357168, 1
TRPO_UDR,648.1089187124253, 0
TRPO_UDR,643.5395123082914, 0
TRPO_UDR,1462.5441865617959, 1
TRPO_UDR,1504.1856932454043, 1
TRPO_UDR,1489.8512457858667, 1
TRPO_UDR,1501.3072760995792, 1
TRPO_UDR,1470.1769104674372, 1
TRPO_UDR,1502.4546200025636, 1
TRPO_UDR,1487.6013750352533, 1
TRPO_UDR,1499.2641819446553, 1
TRPO_UDR,1504.4887685174679, 1
TRPO_UDR,1537.1014504471548, 1
TRPO_UDR,628.109440578261, 0
TRPO_UDR,1533.2988010636936, 1
TRPO_UDR,1466.853349985729, 1
TRPO_UDR,1464.9369800518837, 1
TRPO_UDR,1464.0382610574775, 1
TRPO_UDR,1526.4897248089133, 1
TRPO_UDR,1523.8563690176948, 1
TRPO_UDR,629.8038406241881, 0
TRPO_UDR,1490.5911577033007, 1
TRPO_UDR,1494.5574722705076, 1
TRPO_UDR,1487.3501315381995, 1
TRPO_UDR,1506.4475908002005, 1
TRPO_UDR,1494.1365699517328, 1
TRPO_UDR,1518.0617511278083, 1
TRPO_UDR,1488.4554053724032, 1
TRPO_UDR,1494.9173500214247, 1
TRPO_UDR,1537.8996659478896, 1
TRPO_UDR,1511.5350301472038, 1
TRPO_UDR,1489.6972056808252, 1
TRPO_UDR,1541.5428644655176, 1
TRPO_UDR,1529.1759135042175, 1
TRPO_UDR,1466.5479269155942, 1
TRPO_UDR,1540.9039667913883, 1
TRPO_UDR,1498.294931119957, 1
TRPO_UDR,1489.1700492714256, 1
TRPO_UDR,1532.2681553040843, 1
TRPO_UDR,1507.277347335881, 1
TRPO_UDR,1518.4493175351165, 1
TRPO_UDR,1545.437131265769, 1
TRPO_UDR,1536.9937226571815, 1
TRPO_UDR,1475.7941888167563, 1
TRPO_UDR,1545.053151644008, 1
TRPO_UDR,1532.9882562962823, 1
TRPO_UDR,1464.7212028432907, 1
TRPO_UDR,1540.1266693519317, 1
TRPO_UDR,1509.8578140264692, 1
TRPO_UDR,1536.4394816730203, 1
TRPO_UDR,1464.4217271060672, 1
TRPO_UDR,1133.102666496353, 0
TRPO_UDR,719.1560820526304, 0
TRPO_UDR,1524.0662937893703, 1
TRPO_UDR,1466.8445608848153, 1
TRPO_UDR,777.6065130295551, 0
TRPO_UDR,1504.5998199051799, 1
TRPO_UDR,1505.515606603446, 1
TRPO_UDR,1527.9363528719134, 1
TRPO_UDR,1465.081103355171, 1
TRPO_UDR,1482.8396839510447, 1
TRPO_UDR,1496.9108100880596, 1
TRPO_UDR,1495.6057535222835, 1
TRPO_UDR,1485.284885553721, 1
TRPO_UDR,1506.9622379225268, 1
TRPO_UDR,1515.7065174297459, 1
TRPO_UDR,1495.559963840595, 1
TRPO_UDR,1539.772973006019, 1
TRPO_UDR,1472.275903766018, 1
TRPO_UDR,1492.1951108176863, 1
TRPO_UDR,1514.8652681850663, 1
TRPO_UDR,1496.841126610422, 1
TRPO_UDR,1493.2721572750268, 1
TRPO_UDR,665.1136791953289, 0
TRPO_UDR,1485.5184695719963, 1
TRPO_UDR,1504.2257313882503, 1
TRPO_UDR,1538.5161944516883, 1
TRPO_UDR,1471.3254139563305, 1
TRPO_UDR,1469.6756849141193, 1
TRPO_UDR,1492.6932518785445, 1
TRPO_UDR,1476.86863551962, 1
TRPO_UDR,1486.0744477401754, 1
TRPO_UDR,1526.3218038486518, 1
TRPO_UDR,651.5931698354927, 0
TRPO_UDR,1501.5553746548678, 1
TRPO_UDR,1463.9229357712836, 1
TRPO_UDR,1523.3262252457782, 1
TRPO_UDR,1501.3114713788075, 1
TRPO_UDR,1508.8213853405514, 1
TRPO_UDR,1484.1412993345382, 1
TRPO_UDR,1527.261314002277, 1
TRPO_UDR,1501.048957512919, 1
TRPO_UDR,1528.954185176862, 1
TRPO_UDR,1476.1507396645327, 1
TRPO_UDR,1524.4164578738023, 1
TRPO_UDR,1477.7612210184054, 1
TRPO_UDR,1532.2756297408382, 1
TRPO_UDR,1530.3480330944708, 1
TRPO_UDR,1513.334894377716, 1
TRPO_UDR,723.7957768589583, 0
TRPO_UDR,1464.8214614692595, 1
TRPO_UDR,1526.3548186635337, 1
TRPO_UDR,1487.8622291958682, 1
TRPO_UDR,1496.837614605677, 1
TRPO_UDR,1494.9624558751545, 1
TRPO_UDR,744.0768644468287, 0
TRPO_UDR,1531.045618471888, 1
PPO,1059.1361362199325, 0
PPO,1022.8071776565932, 0
PPO,1002.7939558824789, 0
PPO,1015.5569175415606, 0
PPO,1092.180558464691, 0
PPO,1040.2143735481325, 0
PPO,964.2582026969861, 0
PPO,1021.5616789521589, 0
PPO,1008.1904776364689, 0
PPO,998.1025875778582, 0
PPO,1024.3663924815073, 0
PPO,1016.036046226653, 0
PPO,1021.1139792859193, 0
PPO,1078.9122840851155, 0
PPO,1046.0839062116477, 0
PPO,1010.5651782740831, 0
PPO,1019.3865013152027, 0
PPO,1028.5595825547164, 0
PPO,1062.173293480511, 0
PPO,1002.5771148938619, 0
PPO,980.0778276259771, 0
PPO,1001.4169523588524, 0
PPO,1037.2074473562016, 0
PPO,1049.411170955401, 0
PPO,1021.2645682933295, 0
PPO,968.4798352353613, 0
PPO,1018.6128836093479, 0
PPO,980.6815238506176, 0
PPO,996.2227589371721, 0
PPO,1019.626546167468, 0
PPO,1038.9077601559216, 0
PPO,1040.742397775238, 0
PPO,976.9823933149728, 0
PPO,1040.1215559682541, 0
PPO,992.6198183833657, 0
PPO,967.2364998680198, 0
PPO,1050.7753792895417, 0
PPO,1011.6469264772722, 0
PPO,1025.1634972631248, 0
PPO,967.648128173719, 0
PPO,904.6243547504291, 0
PPO,974.7610966648238, 0
PPO,972.7048204106209, 0
PPO,997.8027882208271, 0
PPO,1022.2570712495658, 0
PPO,1039.0660175634598, 0
PPO,1026.008529703154, 0
PPO,1072.9736561300726, 0
PPO,1021.3926446880273, 0
PPO,1012.5456486276615, 0
PPO,1014.2288550593591, 0
PPO,1025.207336119587, 0
PPO,1050.1945441575556, 0
PPO,1017.5267045998451, 0
PPO,991.1350111529762, 0
PPO,987.5583626314527, 0
PPO,1022.5893373951302, 0
PPO,1051.681232357133, 0
PPO,1020.5880907778248, 0
PPO,982.8062462290504, 0
PPO,990.9877040283068, 0
PPO,1019.6758300707237, 0
PPO,1019.0863066932194, 0
PPO,998.0138838485667, 0
PPO,1022.760079124504, 0
PPO,1047.7735087312083, 0
PPO,991.6806360325802, 0
PPO,1026.016227986702, 0
PPO,1022.1857560594808, 0
PPO,1019.7540771976834, 0
PPO,933.4942136709761, 0
PPO,1003.0748712658914, 0
PPO,1016.3937735544094, 0
PPO,1001.6592163318913, 0
PPO,1043.6326226599842, 0
PPO,1055.5618636996978, 0
PPO,1037.374800731716, 0
PPO,1066.2168016753963, 0
PPO,953.5759624074117, 0
PPO,980.0223735105704, 0
PPO,991.1973225979918, 0
PPO,1032.9454406581817, 0
PPO,1023.1331814861159, 0
PPO,1024.994780357113, 0
PPO,1021.7108032405666, 0
PPO,990.299556992435, 0
PPO,1023.0502473089493, 0
PPO,949.4182385223638, 0
PPO,998.8105156390459, 0
PPO,1025.198874319991, 0
PPO,1056.171641776745, 0
PPO,1023.6886655136076, 0
PPO,995.9595902347064, 0
PPO,1035.957743696866, 0
PPO,1024.2291615458762, 0
PPO,1009.8316653680249, 0
PPO,1004.3207286687317, 0
PPO,1016.1188291850251, 0
PPO,1000.1927165865687, 0
PPO,1027.5282330522703, 0
PPO,1018.7769993838036, 0
PPO,1025.645716817561, 0
PPO,1038.2843661705617, 0
PPO,1013.7505041834502, 0
PPO,1039.267467940856, 0
PPO,1007.235201585137, 0
PPO,954.048245818758, 0
PPO,999.0396104480988, 0
PPO,990.8145024450222, 0
PPO,1022.5627259808778, 0
PPO,1073.7498427998942, 0
PPO,984.8914682605048, 0
PPO,1022.9944476162701, 0
PPO,1027.5940658560846, 0
PPO,998.7061761627615, 0
PPO,964.605828807676, 0
PPO,999.086652385427, 0
PPO,1026.5677848797145, 0
PPO,1024.6367920626435, 0
PPO,1011.9439020664959, 0
PPO,1026.7924239093231, 0
PPO,974.4084386228379, 0
PPO,1007.9573952663902, 0
PPO,950.4640420573414, 0
PPO,976.554546057358, 0
PPO,1027.603767861632, 0
PPO,1015.5026966842918, 0
PPO,1005.1697099277898, 0
PPO,1018.1565812770418, 0
PPO,956.421750147673, 0
PPO,967.0331825425023, 0
PPO,1023.5832490158364, 0
PPO,1040.1238158894848, 0
PPO,1034.490144951841, 0
PPO,993.9393156036137, 0
PPO,997.3016166815454, 0
PPO,1010.4666365470262, 0
PPO,1007.8275592637809, 0
PPO,998.2555077159003, 0
PPO,1044.5345960876891, 0
PPO,1026.2823088484897, 0
PPO,997.477920435498, 0
PPO,1007.4780488090623, 0
PPO,1015.3557961388707, 0
PPO,1033.8742556900775, 0
PPO,1019.8459557008649, 0
PPO,1045.208359144064, 0
PPO,1024.8556282083496, 0
PPO,1035.0096337332377, 0
PPO,1024.4048831175458, 0
PPO,1047.5544318112093, 0
PPO,1026.691803111121, 0
PPO,1022.8342019016868, 0
PPO,1042.9671347851934, 0
PPO,1025.665997731107, 0
PPO,983.3270378812176, 0
PPO,1049.1192003754513, 0
PPO,986.7535038026863, 0
PPO,1013.6034939454177, 0
PPO,989.436021992492, 0
PPO,1045.5504013155942, 0
PPO,1020.7022019139791, 0
PPO,1025.08476478918, 0
PPO,1021.8601961912526, 0
PPO,1024.605145629169, 0
PPO,1017.4944137014546, 0
PPO,1024.3259423814523, 0
PPO,1058.7505570945495, 0
PPO,1039.7823132994858, 0
PPO,1035.9336909710728, 0
PPO,987.4135217449958, 0
PPO,1051.233066235615, 0
PPO,1021.3310811572966, 0
PPO,1021.9674407360237, 0
PPO,983.6009762573979, 0
PPO,1055.6855762827915, 0
PPO,1047.0243437571692, 0
PPO,1025.428805436878, 0
PPO,1035.1216402856169, 0
PPO,1009.1903026765157, 0
PPO,1023.2900389784943, 0
PPO,1000.3692190798985, 0
PPO,1025.959725446726, 0
PPO,1051.0199582246105, 0
PPO,994.3916469144185, 0
PPO,1051.653007559267, 0
PPO,1009.6717504512341, 0
PPO,999.5059891447723, 0
PPO,1008.4500149610996, 0
PPO,1011.914416636905, 0
PPO,1056.3607071582235, 0
PPO,986.1042519256365, 0
PPO,986.0458812855759, 0
PPO,1018.8717970922794, 0
PPO,1039.0633295374305, 0
PPO,1025.3163551312853, 0
PPO,988.9929047548287, 0
PPO,1020.9344737427933, 0
PPO,1093.1391911711005, 0
PPO,1001.4714130252969, 0
PPO,1025.0821832175932, 0
PPO,1069.8906720161995, 0
PPO,965.9546479007297, 0
PPO,992.9440822326308, 0
PPO,1023.4501090042044, 0
PPO,961.3221897242282, 0
PPO,1016.3958603963106, 0
PPO,1005.9741520508476, 0
PPO,1024.4995358959327, 0
PPO,1024.9663398295418, 0
PPO,945.5264981327681, 0
PPO,1002.6017450357365, 0
PPO,1024.6355832059533, 0
PPO,1044.1248426567017, 0
PPO,1045.4585763666632, 0
PPO,995.2054974748929, 0
PPO,937.6281138117132, 0
PPO,1027.9790283263535, 0
PPO,1027.4169646963815, 0
PPO,1052.6181273414884, 0
PPO,1033.14657976975, 0
PPO,958.0806706246452, 0
PPO,1013.6923084961662, 0
PPO,1020.5412331847997, 0
PPO,1000.9196553291488, 0
PPO,1055.6138692388333, 0
PPO,1015.7084451154843, 0
PPO,1022.8177211690206, 0
PPO,1010.8922979109316, 0
PPO,1060.951784399217, 0
PPO,1035.0360583070603, 0
PPO,1021.7650123060166, 0
PPO,1014.0493636457645, 0
PPO,1042.617243447549, 0
PPO,1018.5667437444997, 0
PPO,1021.0319365293093, 0
PPO,1055.2794903818249, 0
PPO,1022.5504506084377, 0
PPO,960.0211047512245, 0
PPO,992.8941424609018, 0
PPO,1034.8487588741898, 0
PPO,1002.7637931814785, 0
PPO,986.9204839084094, 0
PPO,1038.5521612588877, 0
PPO,1000.7051136870793, 0
PPO,991.1319942972116, 0
PPO,1043.2056333398332, 0
PPO,1025.5851024983544, 0
PPO,1056.1183551625222, 0
PPO,1049.992050718544, 0
PPO,972.0986937411227, 0
PPO,1021.1865319759767, 0
PPO,1001.949322471312, 0
PPO,981.0861601195154, 0
PPO,954.960326359872, 0
PPO,1016.9796707742414, 0
PPO,974.3921728459196, 0
PPO,1014.4497882196364, 0
PPO,1005.6074019609298, 0
PPO,1009.4433603011918, 0
PPO,1027.4058443648735, 0
PPO,1045.4831010405553, 0
PPO,1001.0948258258941, 0
PPO,991.4469848719286, 0
PPO,1062.2087158541183, 0
PPO,1008.7885288951127, 0
PPO,1047.5735717224366, 0
PPO,989.3334670162094, 0
PPO,1074.8109526719384, 0
PPO,1007.7159729601593, 0
PPO,969.2339888534385, 0
PPO,971.4775755816421, 0
PPO,1037.0541091198525, 0
PPO,997.9038925069458, 0
PPO,1010.7095316053939, 0
PPO,949.1915094776093, 0
PPO,974.5449150540969, 0
PPO,1028.0303843088, 0
PPO,999.9122566660886, 0
PPO,1039.9615721702237, 0
PPO,1013.1794781129089, 0
PPO,1070.345671304414, 0
PPO,1021.2262775432982, 0
PPO,994.434429035799, 0
PPO,1005.0455143089614, 0
PPO,1038.0989342119221, 0
PPO,1025.6605016986296, 0
PPO,1023.4579012700763, 0
PPO,1030.2237905414963, 0
PPO,1018.6554929922436, 0
PPO,1012.9960980254177, 0
PPO,993.0798799111567, 0
PPO,952.7275890968415, 0
PPO,1017.4291629493142, 0
PPO,1049.8469761896868, 0
PPO,941.2983845419125, 0
PPO,1023.6535763309155, 0
PPO,987.5792243434416, 0
PPO,1021.1251565013322, 0
PPO,1022.8196113531382, 0
PPO,1021.3342132828884, 0
PPO,971.7721202222201, 0
PPO,1023.564817604199, 0
PPO,1023.8224669764928, 0
PPO,1035.7832409484656, 0
PPO,1037.961293633643, 0
PPO,1025.7625760440053, 0
PPO,1014.7853770995, 0
PPO,1039.5707590617112, 0
PPO,1038.877482214257, 0
PPO,992.5873981257097, 0
PPO,1015.0209108022661, 0
PPO,1062.9057117625582, 0
PPO,1069.849833751458, 0
PPO,1013.6306124758102, 0
PPO,993.2397230019869, 0
PPO,1017.215943098251, 0
PPO,978.6889985446417, 0
PPO,1021.806202568134, 0
PPO,1041.4222381681109, 0
PPO,994.8132513028883, 0
PPO,1009.5780551437801, 0
